,name,type,f0,f1,f1:f0,palm_width,E_max,E_point,NE_max,NE_point,NW_max,NW_point,N_max,N_point,SE_max,SE_point,SW_max,SW_point,S_max,S_point,W_max,W_point,total_distance,total_area
4799,3v3_50.25.25_30.30.40_1.1_73,3v3,50.25.25,30.30.40,1.1,735,0.07516923798504993,"(0.07516923798504993, 0.0)",0.03565560820186468,"(0.0252123223468692, 0.0252123223468692)",0.03831659751143772,"(-0.0270939259323332, 0.0270939259323332)",0.03544934596534492,"(0.0, 0.03544934596534492)",0.1070969511261313,"(0.0757289803856917, -0.0757289803856917)",0.08451115665995416,"(-0.059758411960172245, -0.059758411960172245)",0.09501415455115407,"(0.0, -0.09501415455115407)",0.07819573623563181,"(-0.07819573623563181, 0.0)",0.5494087882365686,0.014553302820198302
4800,3v3_50.25.25_30.35.35_0.9.1_53,3v3,50.25.25,30.35.35,0.9.1,535,0.07421253096174192,"(0.07421253096174192, 0.0)",0.03576790507089015,"(0.025291728224463125, 0.025291728224463125)",0.03848504603422595,"(-0.02721303702507762, 0.02721303702507762)",0.03100004021427462,"(0.0, 0.03100004021427462)",0.10622097838589137,"(0.07510957412093348, -0.07510957412093348)",0.12163269650309959,"(-0.08600730451134699, -0.08600730451134699)",0.0944654191516944,"(0.0, -0.0944654191516944)",0.08097007433112803,"(-0.08097007433112803, 0.0)",0.582754690652946,0.01673305876774741
4801,3v3_50.25.25_30.35.35_0.9.1_63,3v3,50.25.25,30.35.35,0.9.1,635,0.06859420706880509,"(0.06859420706880509, 0.0)",0.03279917091144349,"(0.02319251616877825, 0.02319251616877825)",0.03627708261599463,"(-0.02565177111943442, 0.02565177111943442)",0.026071094766616967,"(0.0, 0.026071094766616967)",0.10622800265398696,"(0.07511454102853675, -0.07511454102853675)",0.09179453813251341,"(-0.06490854038938736, -0.06490854038938736)",0.08395245334292567,"(0.0, -0.08395245334292567)",0.08092796872617246,"(-0.08092796872617246, 0.0)",0.5266445182184587,0.013550430973852834
4802,3v3_50.25.25_30.35.35_0.9.1_73,3v3,50.25.25,30.35.35,0.9.1,735,0.06443099126165404,"(0.06443099126165404, 0.0)",0.026130254311262105,"(0.018476880017622453, 0.018476880017622453)",0.03384656330662012,"(-0.023933134433970864, 0.023933134433970864)",0.02308227912348963,"(0.0, 0.02308227912348963)",0.10715209396230001,"(0.07576797225908045, -0.07576797225908045)",0.017945666243575183,"(-0.012689502293742529, -0.012689502293742529)",0.0909125305990568,"(0.0, -0.0909125305990568)",0.08625162332005774,"(-0.08625162332005774, 0.0)",0.44975200212801564,0.00912593188736194
4803,3v3_50.25.25_30.35.35_0.95.1_53,3v3,50.25.25,30.35.35,0.95.1,535,0.08060248566340938,"(0.08060248566340938, 0.0)",0.036224721205146346,"(0.025614746010751106, 0.025614746010751106)",0.04882893908752023,"(-0.03452727394693043, 0.03452727394693043)",0.03246073212789265,"(0.0, 0.03246073212789265)",0.10547034686499045,"(0.07457879748233207, -0.07457879748233207)",0.10566565311159919,"(-0.0747168998537172, -0.0747168998537172)",0.08901532598960726,"(0.0, -0.08901532598960726)",0.08690158512970204,"(-0.08690158512970204, 0.0)",0.5851697891798676,0.016405599844559603
4804,3v3_50.25.25_30.35.35_0.95.1_63,3v3,50.25.25,30.35.35,0.95.1,635,0.07537505434843428,"(0.07537505434843428, 0.0)",0.036136055118601275,"(0.025552049619693814, 0.025552049619693814)",0.048028786697749126,"(-0.03396148076614065, 0.03396148076614065)",0.029649236840383543,"(0.0, 0.029649236840383543)",0.10608927802375895,"(0.07501644790178492, -0.07501644790178492)",0.0838943192160485,"(-0.059322242020696775, -0.059322242020696775)",0.08192895148970157,"(0.0, -0.08192895148970157)",0.09672835113865619,"(-0.09672835113865619, 0.0)",0.5578300328733334,0.014687147713567073
4805,3v3_50.25.25_30.35.35_0.95.1_73,3v3,50.25.25,30.35.35,0.95.1,735,0.07046542530448495,"(0.07046542530448495, 0.0)",0.03471954343325712,"(0.024550424601356976, 0.024550424601356976)",0.045230534996173216,"(-0.03198281801248953, 0.03198281801248953)",0.03627916983763905,"(0.0, 0.03627916983763905)",0.10717569326518328,"(0.07578465948618049, -0.07578465948618049)",0.11006730260919884,"(-0.07782933606187627, -0.07782933606187627)",0.08740030063154718,"(0.0, -0.08740030063154718)",0.08543821955964244,"(-0.08543821955964244, 0.0)",0.5767761896371261,0.01596459890284302
4806,3v3_50.25.25_30.35.35_1.1_53,3v3,50.25.25,30.35.35,1.1,535,0.08658058270785933,"(0.08658058270785933, 0.0)",0.03968256722902263,"(0.028059812382532967, 0.028059812382532967)",0.042977602209812005,"(-0.03038975396169602, 0.03038975396169602)",0.034341590531637864,"(0.0, 0.034341590531637864)",0.1055614429497866,"(0.07464321214163097, -0.07464321214163097)",0.015124046957375832,"(-0.010694316162544222, -0.010694316162544222)",0.08962067633108078,"(0.0, -0.08962067633108078)",0.0858748809431266,"(-0.0858748809431266, 0.0)",0.49976338985970165,0.01103771770846406
4807,3v3_50.25.25_30.35.35_1.1_63,3v3,50.25.25,30.35.35,1.1,635,0.07878852476950798,"(0.07878852476950798, 0.0)",0.04091521338604132,"(0.028931424838964423, 0.028931424838964423)",0.044170671467779546,"(-0.031233381324430067, 0.031233381324430067)",0.03816200339857449,"(0.0, 0.03816200339857449)",0.10587363772170663,"(0.07486396718190662, -0.07486396718190662)",0.10811601908064818,"(-0.07644957024682049, -0.07644957024682049)",0.09148099962355781,"(0.0, -0.09148099962355781)",0.08293969666050734,"(-0.08293969666050734, 0.0)",0.5904467661083234,0.01662370017593172
4808,3v3_50.25.25_30.35.35_1.1_73,3v3,50.25.25,30.35.35,1.1,735,0.07453253616636017,"(0.07453253616636017, 0.0)",0.03683025973228856,"(0.02604292640956308, 0.02604292640956308)",0.04347388575414239,"(-0.03074067942128333, 0.03074067942128333)",0.0364110418131696,"(0.0, 0.0364110418131696)",0.1065901214187301,"(0.07537059766268152, -0.07537059766268152)",0.09031946646992307,"(-0.06386550721403361, -0.06386550721403361)",0.09074783414970786,"(0.0, -0.09074783414970786)",0.07851344763157928,"(-0.07851344763157928, 0.0)",0.557418593135901,0.014844695114950473
4809,3v3_50.25.25_30.40.30_0.9.1_53,3v3,50.25.25,30.40.30,0.9.1,535,0.07374268573318897,"(0.07374268573318897, 0.0)",0.031437423151123814,"(0.02222961509319061, 0.02222961509319061)",0.03792648659564378,"(-0.026818075858360414, 0.026818075858360414)",0.028568547214060366,"(0.0, 0.028568547214060366)",0.10564544920477152,"(0.0747026135341929, -0.0747026135341929)",0.1096847347649693,"(-0.07755881974495765, -0.07755881974495765)",0.09078501916384511,"(0.0, -0.09078501916384511)",0.09421710054333453,"(-0.09421710054333453, 0.0)",0.5720074463709375,0.016103204876698973
4810,3v3_50.25.25_30.40.30_0.9.1_63,3v3,50.25.25,30.40.30,0.9.1,635,0.07031485244038692,"(0.07031485244038692, 0.0)",0.030207470934730283,"(0.02135990754044332, 0.02135990754044332)",0.04312384450500119,"(-0.030493162880320574, 0.030493162880320574)",0.027690159051343796,"(0.0, 0.027690159051343796)",0.106622454807057,"(0.07539346082082621, -0.07539346082082621)",0.10478522709388105,"(-0.07409434464625564, -0.07409434464625564)",0.08213206938088681,"(0.0, -0.08213206938088681)",0.09040617259954312,"(-0.09040617259954312, 0.0)",0.5552822508128301,0.014986058827053544
4811,3v3_50.25.25_30.40.30_0.9.1_73,3v3,50.25.25,30.40.30,0.9.1,735,0.06347166747654204,"(0.06347166747654204, 0.0)",0.028769829099869013,"(0.020343341250095445, 0.020343341250095445)",0.0420103837018522,"(-0.029705827195828507, 0.029705827195828507)",0.029963779429687518,"(0.0, 0.029963779429687518)",0.1073270649516653,"(0.07589169543217157, -0.07589169543217157)",0.10536939662928224,"(-0.07450741488610042, -0.07450741488610042)",0.08703436909748002,"(0.0, -0.08703436909748002)",0.09213508051935773,"(-0.09213508051935773, 0.0)",0.5560815709057361,0.01514972381080878
4812,3v3_50.25.25_30.40.30_0.95.1_53,3v3,50.25.25,30.40.30,0.95.1,535,0.0812947956186191,"(0.0812947956186191, 0.0)",0.03708276960616292,"(0.026221477853696197, 0.026221477853696197)",0.04818164443992351,"(-0.03406956751218903, 0.03406956751218903)",0.03534188495678868,"(0.0, 0.03534188495678868)",0.10526768228329772,"(0.07443549198231081, -0.07443549198231081)",0.10850250276535539,"(-0.07672285548109492, -0.07672285548109492)",0.09323369076095006,"(0.0, -0.09323369076095006)",0.09078005857799089,"(-0.09078005857799089, 0.0)",0.5996850290090883,0.017232240126160307
4813,3v3_50.25.25_30.40.30_0.95.1_63,3v3,50.25.25,30.40.30,0.95.1,635,0.07526623691651911,"(0.07526623691651911, 0.0)",0.03815163319774976,"(0.026977278547470663, 0.026977278547470663)",0.04697832567818418,"(-0.033218692655834145, 0.033218692655834145)",0.0375612258192755,"(0.0, 0.0375612258192755)",0.10628335612836885,"(0.07515368184563442, -0.07515368184563442)",0.10662256382620129,"(-0.07539353790900241, -0.07539353790900241)",0.0883236036963201,"(0.0, -0.0883236036963201)",0.09657412789531464,"(-0.09657412789531464, 0.0)",0.5957610731579335,0.016867025974996147
4814,3v3_50.25.25_30.40.30_0.95.1_73,3v3,50.25.25,30.40.30,0.95.1,735,0.06979430813669694,"(0.06979430813669694, 0.0)",0.03504495236880903,"(0.024780523466344427, 0.024780523466344427)",0.048231406427507145,"(-0.03410475455105474, 0.03410475455105474)",0.034871436196574915,"(0.0, 0.034871436196574915)",0.10691304313015326,"(0.07559893779462121, -0.07559893779462121)",0.10295874211290446,"(-0.07280282473047171, -0.07280282473047171)",0.09798770643492852,"(0.0, -0.09798770643492852)",0.08417855161588789,"(-0.08417855161588789, 0.0)",0.5799801464234622,0.01630010139327958
4815,3v3_50.25.25_30.40.30_1.1_53,3v3,50.25.25,30.40.30,1.1,535,0.08773175859839767,"(0.08773175859839767, 0.0)",0.04599973979296554,"(0.032526727940422606, 0.032526727940422606)",0.046472991575362825,"(-0.03286136748496435, 0.03286136748496435)",0.04034862006996338,"(0.0, 0.04034862006996338)",0.10499744794524882,"(0.07424440744936697, -0.07424440744936697)",0.10830295311666344,"(-0.07658175257132145, -0.07658175257132145)",0.09046986679474123,"(0.0, -0.09046986679474123)",0.08979474572226122,"(-0.08979474572226122, 0.0)",0.6141181236156041,0.017739089318725195
4816,3v3_50.25.25_30.40.30_1.1_63,3v3,50.25.25,30.40.30,1.1,635,0.08405424196826276,"(0.08405424196826276, 0.0)",0.04481362710160724,"(0.031688019613111726, 0.031688019613111726)",0.044310415259574375,"(-0.031332195107236914, 0.031332195107236914)",0.03770856224459402,"(0.0, 0.03770856224459402)",0.1057683454572946,"(0.07478951430773438, -0.07478951430773438)",0.10579396266410364,"(-0.0748076284083841, -0.0748076284083841)",0.09727591380231684,"(0.0, -0.09727591380231684)",0.08570714155851433,"(-0.08570714155851433, 0.0)",0.6054322100562678,0.017487714864395872
4817,3v3_50.25.25_30.40.30_1.1_73,3v3,50.25.25,30.40.30,1.1,735,0.07722902680308152,"(0.07722902680308152, 0.0)",0.04143677387550579,"(0.02930022379786372, 0.02930022379786372)",0.042367207034985636,"(-0.029958139394372748, 0.029958139394372748)",0.03943880999380112,"(0.0, 0.03943880999380112)",0.10685915060049085,"(0.07556083002144161, -0.07556083002144161)",0.10347646249711524,"(-0.07316890832490566, -0.07316890832490566)",0.09650289626865172,"(0.0, -0.09650289626865172)",0.07787981978701164,"(-0.07787981978701164, 0.0)",0.5851901468606435,0.016409881432869
4818,3v3_50.25.25_30.45.25_1.1_53,3v3,50.25.25,30.45.25,1.1,535,0.08820148694716014,"(0.08820148694716014, 0.0)",0.04531372633091657,"(0.03204164316942252, 0.03204164316942252)",0.046644313076649443,"(-0.03298251008028717, 0.03298251008028717)",0.040395177979141196,"(0.0, 0.040395177979141196)",0.10394901393506953,"(0.07350305265114258, -0.07350305265114258)",0.09496355374500352,"(-0.06714937281866515, -0.06714937281866515)",0.065916138690981,"(0.0, -0.065916138690981)",0.08735063320821523,"(-0.08735063320821523, 0.0)",0.5727340439131366,0.014976854757134797
4819,3v3_50.25.25_30.45.25_1.1_63,3v3,50.25.25,30.45.25,1.1,635,0.07553512428269932,"(0.07553512428269932, 0.0)",0.03880988307544833,"(0.027442731499706538, 0.027442731499706538)",0.044335575412449486,"(-0.0313499860219506, 0.0313499860219506)",0.04007865571897541,"(0.0, 0.04007865571897541)",0.10438016081503679,"(0.07380791953365486, -0.07380791953365486)",0.09669334911777278,"(-0.0683725228568154, -0.0683725228568154)",0.0636383118468151,"(0.0, -0.0636383118468151)",0.08322195575969792,"(-0.08322195575969792, 0.0)",0.5466930160288951,0.01367576957368013
4820,3v3_50.25.25_30.45.25_1.1_73,3v3,50.25.25,30.45.25,1.1,735,0.07831753465420141,"(0.07831753465420141, 0.0)",0.04263607498954059,"(0.03014825774828231, 0.03014825774828231)",0.04498571328176519,"(-0.0318097029180499, 0.0318097029180499)",0.039617182740396197,"(0.0, 0.039617182740396197)",0.10474934350818624,"(0.07406897111947755, -0.07406897111947755)",0.09904901318539086,"(-0.07003822889322564, -0.07003822889322564)",0.0742910664782973,"(0.0, -0.0742910664782973)",0.07867050106709865,"(-0.07867050106709865, 0.0)",0.5623164299048764,0.014667470843870874
4821,3v3_50.25.25_33.3.33.3.33.3_0.9.1_53,3v3,50.25.25,33.3.33.3.33.3,0.9.1,535,0.07397452731667696,"(0.07397452731667696, 0.0)",0.034327900207529495,"(0.0242734910206392, 0.0242734910206392)",0.05325899219818806,"(-0.03765979454250021, 0.03765979454250021)",0.030592045956830585,"(0.0, 0.030592045956830585)",0.10656014811277857,"(0.07534940333478861, -0.07534940333478861)",0.10077139527449418,"(-0.07125613694822484, -0.07125613694822484)",0.08192043092613056,"(0.0, -0.08192043092613056)",0.08090402992868553,"(-0.08090402992868553, 0.0)",0.5623094699213139,0.015042974627623013
4822,3v3_50.25.25_33.3.33.3.33.3_0.9.1_63,3v3,50.25.25,33.3.33.3.33.3,0.9.1,635,0.0694074600032033,"(0.0694074600032033, 0.0)",0.02811568445385882,"(0.019880791135024764, 0.019880791135024764)",0.04204196378638956,"(-0.029728157687755316, 0.029728157687755316)",0.02462861712168403,"(0.0, 0.02462861712168403)",0.10663176020413351,"(0.07540004073020064, -0.07540004073020064)",0.09671650305066286,"(-0.06838889515977312, -0.06838889515977312)",0.09063360402941024,"(0.0, -0.09063360402941024)",0.08910058976255919,"(-0.08910058976255919, 0.0)",0.5472761824119015,0.014804698543432072
4823,3v3_50.25.25_33.3.33.3.33.3_0.9.1_73,3v3,50.25.25,33.3.33.3.33.3,0.9.1,735,0.06565768864538511,"(0.06565768864538511, 0.0)",0.02842827128123662,"(0.020101823400373194, 0.020101823400373194)",0.04398029769044851,"(-0.031098766735519198, 0.031098766735519198)",0.029955667735188714,"(0.0, 0.029955667735188714)",0.10745362266249445,"(0.0759811852477103, -0.0759811852477103)",0.1039165030874708,"(-0.0734800640103434, -0.0734800640103434)",0.0912173352918044,"(0.0, -0.0912173352918044)",0.08920854854928954,"(-0.08920854854928954, 0.0)",0.5598179349433181,0.01540255935920407
4824,3v3_50.25.25_33.3.33.3.33.3_0.95.1_53,3v3,50.25.25,33.3.33.3.33.3,0.95.1,535,0.08284865021871964,"(0.08284865021871964, 0.0)",0.03563489063814691,"(0.025197672817074697, 0.025197672817074697)",0.04892034273374117,"(-0.03459190608499843, 0.03459190608499843)",0.0389796544807958,"(0.0, 0.0389796544807958)",0.10617273931545784,"(0.0750754639471118, -0.0750754639471118)",0.10735186212739938,"(-0.07590922968328741, -0.07590922968328741)",0.092056845726162,"(0.0, -0.092056845726162)",0.0868282772639523,"(-0.0868282772639523, 0.0)",0.5987932625043749,0.017065934532140434
4825,3v3_50.25.25_33.3.33.3.33.3_0.95.1_63,3v3,50.25.25,33.3.33.3.33.3,0.95.1,635,0.07484797897344139,"(0.07484797897344139, 0.0)",0.030526861306563964,"(0.02158575063821261, 0.02158575063821261)",0.04880352605891696,"(-0.034509304222074565, 0.034509304222074565)",0.03685755266856209,"(0.0, 0.03685755266856209)",0.1063878099701585,"(0.07522754186548486, -0.07522754186548486)",0.10429678669276597,"(-0.07374896512642169, -0.07374896512642169)",0.09007351335331037,"(0.0, -0.09007351335331037)",0.09048284340529339,"(-0.09048284340529339, 0.0)",0.5822768724290126,0.01626407957263919
4826,3v3_50.25.25_33.3.33.3.33.3_0.95.1_73,3v3,50.25.25,33.3.33.3.33.3,0.95.1,735,0.06856132942446296,"(0.06856132942446296, 0.0)",0.02656308694472319,"(0.018782938907861618, 0.018782938907861618)",0.04289826035378166,"(-0.030333650797265035, 0.030333650797265035)",0.03538001103117997,"(0.0, 0.03538001103117997)",0.10691781349365653,"(0.07560231095100309, -0.07560231095100309)",0.021281118356699394,"(-0.015048023101255659, -0.015048023101255659)",0.09216404785969591,"(0.0, -0.09216404785969591)",0.08710970457587247,"(-0.08710970457587247, 0.0)",0.480875372040072,0.010258404813256853
4827,3v3_50.25.25_33.3.33.3.33.3_1.1_53,3v3,50.25.25,33.3.33.3.33.3,1.1,535,0.08683790438037567,"(0.08683790438037567, 0.0)",0.0450082316323882,"(0.03182562579647657, 0.03182562579647657)",0.047335682776977354,"(-0.03347138228369595, 0.03347138228369595)",0.040273331037830054,"(0.0, 0.040273331037830054)",0.10556729254075967,"(0.0746473484270752, -0.0746473484270752)",0.11087573551710034,"(-0.07840098445318779, -0.07840098445318779)",0.09142147695904786,"(0.0, -0.09142147695904786)",0.0882450015474666,"(-0.0882450015474666, 0.0)",0.6155646563919458,0.01786984989538017
4828,3v3_50.25.25_33.3.33.3.33.3_1.1_63,3v3,50.25.25,33.3.33.3.33.3,1.1,635,0.08093618123615869,"(0.08093618123615869, 0.0)",0.04031627054430823,"(0.028507908294031815, 0.028507908294031815)",0.044992678717851384,"(-0.03181462822514037, 0.03181462822514037)",0.037031135287300135,"(0.0, 0.037031135287300135)",0.10610579636187868,"(0.07502812813068332, -0.07502812813068332)",0.1060295446244282,"(-0.07497421001005483, -0.07497421001005483)",0.09191549219009637,"(0.0, -0.09191549219009637)",0.08595125922899374,"(-0.08595125922899374, 0.0)",0.5932783581910154,0.016789898638523194
4829,3v3_50.25.25_33.3.33.3.33.3_1.1_73,3v3,50.25.25,33.3.33.3.33.3,1.1,735,0.07528458274526913,"(0.07528458274526913, 0.0)",0.03500879458483532,"(0.02475495605210394, 0.02475495605210394)",0.03948897904544213,"(-0.027922924865165608, 0.027922924865165608)",0.033075162629515334,"(0.0, 0.033075162629515334)",0.1072351070119534,"(0.07582667134941734, -0.07582667134941734)",0.01728310361389556,"(-0.012220999765335278, -0.012220999765335278)",0.09283644320368904,"(0.0, -0.09283644320368904)",0.07909515149194965,"(-0.07909515149194965, 0.0)",0.47930732432654966,0.010331898873936644
4830,3v3_50.25.25_35.25.40_1.1_53,3v3,50.25.25,35.25.40,1.1,535,0.08606243731723193,"(0.08606243731723193, 0.0)",0.04592183750808887,"(0.03247164270651639, 0.03247164270651639)",0.04656716380510304,"(-0.03292795730721311, 0.03292795730721311)",0.037891764307824545,"(0.0, 0.037891764307824545)",0.10593217128564306,"(0.07490535666189307, -0.07490535666189307)",0.08731945018060093,"(-0.06174417535218382, -0.06174417535218382)",0.08891508300204864,"(0.0, -0.08891508300204864)",0.09175985931322617,"(-0.09175985931322617, 0.0)",0.5903697667197672,0.016278269280967265
4831,3v3_50.25.25_35.25.40_1.1_63,3v3,50.25.25,35.25.40,1.1,635,0.08238205950212918,"(0.08238205950212918, 0.0)",0.0452420614749183,"(0.03199096846377338, 0.03199096846377338)",0.04470487655689342,"(-0.031611121365486855, 0.031611121365486855)",0.04026684231035847,"(0.0, 0.04026684231035847)",0.10640643231409704,"(0.07524070985116539, -0.07524070985116539)",0.09390631821324019,"(-0.06640179440484394, -0.06640179440484394)",0.08776117266607372,"(0.0, -0.08776117266607372)",0.08364631586042122,"(-0.08364631586042122, 0.0)",0.5843160788981315,0.016012076704505603
